order_date,product_id,product_name,category,brand,price,is_hot,product_region_level,daily_qty,daily_amount,daily_orders,daily_users,year,month,day,dayofweek,weekofyear,is_weekend,is_month_start,is_month_end,lag_1,lag_3,lag_7,lag_14,lag_30,rolling_mean_7,rolling_std_7,rolling_max_7,rolling_mean_14,rolling_std_14,rolling_max_14,rolling_mean_30,rolling_std_30,rolling_max_30,lag_7_ratio,lag_30_ratio,target_7d,segment_新客_qty,segment_低频_qty,segment_中频_qty,segment_高频_qty
2024-05-03,200304,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,5,3,4,18,0,0,0,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,1.112697280528374,3.0,0.5,0.9405399431259603,3.0,0.5333333333333333,0.8995528902176074,3.0,0.0,0.0,4.0,4,183,200,0
2024-05-04,200304,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,5,4,5,18,1,0,0,0.0,0.0,0.0,0.0,2.0,0.7142857142857143,1.112697280528374,3.0,0.5,0.9405399431259603,3.0,0.5333333333333333,0.8995528902176074,3.0,0.0,0.0,4.0,11,158,199,0
2024-05-05,200304,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,5,5,6,18,1,0,0,0.0,1.0,3.0,2.0,1.0,0.7142857142857143,1.112697280528374,3.0,0.5,0.9405399431259603,3.0,0.4666666666666667,0.8603661343041528,3.0,0.0,0.0,4.0,3,200,188,0
2024-05-06,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,2.0,203.18,2.0,2.0,2024,5,6,0,19,0,0,0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.487950036474267,1.0,0.35714285714285715,0.8418973861410954,3.0,0.43333333333333335,0.8583598366625751,3.0,1.0,2.0,3.0,8,185,210,0
2024-05-07,200304,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,5,7,1,19,0,0,0,2.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.7867957924694434,2.0,0.5,0.9405399431259603,3.0,0.5,0.9001915504970079,3.0,0.0,0.0,4.0,8,184,219,0
2024-05-08,200304,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,5,8,2,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.7867957924694434,2.0,0.5,0.9405399431259603,3.0,0.5,0.9001915504970079,3.0,0.0,0.0,4.0,7,164,209,0
2024-05-09,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,101.59,1.0,1.0,2024,5,9,3,19,0,0,0,0.0,2.0,1.0,0.0,3.0,0.42857142857142855,0.7867957924694434,2.0,0.5,0.9405399431259603,3.0,0.5,0.9001915504970079,3.0,0.5,0.25,3.0,0,210,208,0
2024-05-10,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,101.59,1.0,1.0,2024,5,10,4,19,0,0,0,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.7867957924694434,2.0,0.5714285714285714,0.9376144618769908,3.0,0.43333333333333335,0.7738543627276672,3.0,1.0,1.0,3.0,6,180,211,0
2024-05-11,200304,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,5,11,5,19,1,0,0,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.7867957924694434,2.0,0.6428571428571429,0.928782731664065,3.0,0.4666666666666667,0.776079152261361,3.0,0.0,0.0,3.0,4,189,227,0
2024-05-12,200304,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,5,12,6,19,1,0,0,0.0,1.0,0.0,3.0,1.0,0.5714285714285714,0.7867957924694434,2.0,0.6428571428571429,0.928782731664065,3.0,0.4666666666666667,0.776079152261361,3.0,0.0,0.0,3.0,6,184,241,0
2024-05-13,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,91.43,1.0,1.0,2024,5,13,0,20,0,0,0,0.0,1.0,2.0,1.0,0.0,0.5714285714285714,0.7867957924694434,2.0,0.42857142857142855,0.646206172658864,2.0,0.43333333333333335,0.7738543627276672,3.0,0.3333333333333333,1.0,3.0,8,186,223,0
2024-05-14,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,86.35,1.0,1.0,2024,5,14,1,20,0,0,0,1.0,0.0,0.0,0.0,1.0,0.42857142857142855,0.5345224838248491,1.0,0.42857142857142855,0.646206172658864,2.0,0.4666666666666667,0.776079152261361,3.0,1.0,0.5,2.0,1,247,204,0
2024-05-15,200304,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,5,15,2,20,0,0,0,1.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5345224838248491,1.0,0.5,0.6504436355879908,2.0,0.4666666666666667,0.776079152261361,3.0,0.0,0.0,3.0,2,197,234,0
2024-05-16,200304,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,5,16,3,20,0,0,0,0.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.5345224838248491,1.0,0.5,0.6504436355879908,2.0,0.4666666666666667,0.776079152261361,3.0,0.0,0.0,4.0,2,210,238,0
2024-05-17,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,101.59,1.0,1.0,2024,5,17,4,20,0,0,0,0.0,1.0,1.0,0.0,0.0,0.42857142857142855,0.5345224838248491,1.0,0.42857142857142855,0.646206172658864,2.0,0.43333333333333335,0.7738543627276672,3.0,0.5,1.0,5.0,3,203,283,0
2024-05-18,200304,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,5,18,5,20,1,0,0,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5345224838248491,1.0,0.5,0.6504436355879908,2.0,0.4666666666666667,0.776079152261361,3.0,0.0,0.0,5.0,9,235,241,0
2024-05-19,200304,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,5,19,6,20,1,0,0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.5345224838248491,1.0,0.5,0.6504436355879908,2.0,0.4666666666666667,0.776079152261361,3.0,0.0,0.0,8.0,5,227,215,0
2024-05-20,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,81.27,1.0,1.0,2024,5,20,0,21,0,0,0,0.0,1.0,1.0,2.0,0.0,0.42857142857142855,0.5345224838248491,1.0,0.5,0.6504436355879908,2.0,0.4666666666666667,0.776079152261361,3.0,0.5,1.0,9.0,7,212,226,0
2024-05-21,200304,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,5,21,1,21,0,0,0,1.0,0.0,1.0,0.0,2.0,0.42857142857142855,0.5345224838248491,1.0,0.42857142857142855,0.5135525910130954,1.0,0.5,0.7768193328323317,3.0,0.0,0.0,11.0,3,193,241,0
2024-05-22,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,101.59,1.0,1.0,2024,5,22,2,21,0,0,0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.4879500364742669,1.0,0.42857142857142855,0.5135525910130955,1.0,0.43333333333333335,0.7279320417946064,3.0,1.0,1.0,11.0,10,184,266,0
2024-05-23,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,91.43,1.0,1.0,2024,5,23,3,21,0,0,0,1.0,1.0,0.0,1.0,0.0,0.42857142857142855,0.5345224838248491,1.0,0.5,0.5188745216627707,1.0,0.4666666666666667,0.7302967433402215,3.0,1.0,1.0,12.0,6,227,269,0
2024-05-24,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,2.0,182.86,2.0,2.0,2024,5,24,4,21,0,0,0,1.0,0.0,1.0,1.0,0.0,0.5714285714285714,0.5345224838248491,1.0,0.5,0.5188745216627707,1.0,0.5,0.7310832774866962,3.0,1.0,2.0,11.0,6,229,247,0
2024-05-25,200304,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,5,25,5,21,1,0,0,2.0,1.0,0.0,0.0,0.0,0.7142857142857143,0.7559289460184548,2.0,0.5714285714285714,0.6462061726588639,2.0,0.5666666666666667,0.7738543627276672,3.0,0.0,0.0,12.0,3,215,243,0
2024-05-26,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,3.0,304.77,1.0,1.0,2024,5,26,6,21,1,0,0,0.0,1.0,0.0,0.0,0.0,0.7142857142857143,0.7559289460184548,2.0,0.5714285714285714,0.6462061726588639,2.0,0.5666666666666667,0.7738543627276672,3.0,3.0,3.0,9.0,10,243,302,0
2024-05-27,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,2.0,203.18,2.0,2.0,2024,5,27,0,22,0,0,0,3.0,2.0,1.0,1.0,0.0,1.1428571428571428,1.0690449676496978,3.0,0.7857142857142857,0.8925823753039809,3.0,0.6666666666666666,0.8840866447369845,3.0,1.0,2.0,7.0,7,211,244,0
2024-05-28,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,2.0,203.18,1.0,1.0,2024,5,28,1,22,0,0,0,2.0,0.0,0.0,1.0,3.0,1.2857142857142858,1.112697280528374,3.0,0.8571428571428571,0.9492622930986467,3.0,0.7333333333333333,0.9071871393197363,3.0,2.0,0.5,7.0,3,242,280,0
2024-05-29,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,101.59,1.0,1.0,2024,5,29,2,22,0,0,0,2.0,3.0,1.0,0.0,1.0,1.5714285714285714,0.9759000729485336,3.0,0.9285714285714286,0.9972489631508746,3.0,0.7,0.8366600265340757,3.0,0.5,0.5,7.0,9,220,255,0
2024-05-30,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,2.0,203.18,2.0,2.0,2024,5,30,3,22,0,0,0,1.0,2.0,1.0,0.0,0.0,1.5714285714285714,0.9759000729485336,3.0,1.0,0.9607689228305228,3.0,0.7,0.8366600265340757,3.0,1.0,2.0,5.0,6,252,276,0
2024-05-31,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,101.59,1.0,1.0,2024,5,31,4,22,0,0,1,2.0,2.0,2.0,1.0,0.0,1.7142857142857142,0.9511897312113424,3.0,1.1428571428571428,0.9492622930986468,3.0,0.7666666666666667,0.858359836662575,3.0,0.3333333333333333,1.0,5.0,8,231,254,0
2024-06-01,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,101.59,1.0,1.0,2024,6,1,5,22,1,1,0,1.0,1.0,0.0,0.0,1.0,1.5714285714285714,0.9759000729485336,3.0,1.1428571428571428,0.9492622930986468,3.0,0.8,0.8469010445797932,3.0,1.0,0.5,6.0,7,246,250,0
2024-06-02,200304,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,6,2,6,22,1,0,0,1.0,2.0,3.0,0.0,0.0,1.7142857142857142,0.7559289460184551,3.0,1.2142857142857142,0.892582375303981,3.0,0.8,0.8469010445797932,3.0,0.0,0.0,7.0,8,253,259,0
2024-06-03,200304,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,6,3,0,23,0,0,0,0.0,1.0,2.0,1.0,0.0,1.2857142857142858,0.7559289460184548,2.0,1.2142857142857142,0.892582375303981,3.0,0.8,0.8469010445797932,3.0,0.0,0.0,7.0,8,247,281,0
2024-06-04,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,2.0,203.18,2.0,2.0,2024,6,4,1,23,0,0,0,0.0,1.0,2.0,0.0,0.0,1.0,0.8164965809277263,2.0,1.1428571428571428,0.9492622930986468,3.0,0.8,0.8469010445797932,3.0,0.6666666666666666,2.0,7.0,3,231,282,0
2024-06-05,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,81.27,1.0,1.0,2024,6,5,2,23,0,0,0,2.0,0.0,1.0,1.0,2.0,1.0,0.8164965809277263,2.0,1.2857142857142858,0.9138735334633754,3.0,0.8666666666666667,0.8603661343041527,3.0,0.5,0.3333333333333333,7.0,2,271,305,0
2024-06-06,200304,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,6,6,3,23,0,0,0,1.0,0.0,2.0,1.0,0.0,1.0,0.8164965809277263,2.0,1.2857142857142858,0.9138735334633754,3.0,0.8333333333333334,0.8339078479367936,3.0,0.0,0.0,7.0,7,209,280,0
2024-06-07,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,91.43,1.0,1.0,2024,6,7,4,23,0,0,0,0.0,2.0,1.0,2.0,0.0,0.7142857142857143,0.7559289460184546,2.0,1.2142857142857142,0.9749612559222293,3.0,0.8333333333333334,0.8339078479367936,3.0,0.5,1.0,8.0,5,261,315,0
2024-06-08,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,2.0,203.18,2.0,2.0,2024,6,8,5,23,1,0,0,1.0,1.0,1.0,0.0,1.0,0.7142857142857143,0.7559289460184546,2.0,1.1428571428571428,0.9492622930986468,3.0,0.8666666666666667,0.8193072487266861,3.0,1.0,1.0,7.0,7,275,276,0
2024-06-09,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,101.59,1.0,1.0,2024,6,9,6,23,1,0,0,2.0,0.0,0.0,3.0,1.0,0.8571428571428571,0.8997354108424376,2.0,1.2857142857142858,0.9138735334633754,3.0,0.9,0.844862771962569,3.0,1.0,0.5,6.0,12,245,314,0
2024-06-10,200304,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,6,10,0,24,0,0,0,1.0,1.0,0.0,2.0,0.0,1.0,0.8164965809277263,2.0,1.1428571428571428,0.7703288865196433,2.0,0.9,0.844862771962569,3.0,0.0,0.0,7.0,9,247,328,0
2024-06-11,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,2.0,203.18,1.0,1.0,2024,6,11,1,24,0,0,0,0.0,2.0,2.0,2.0,0.0,1.0,0.8164965809277263,2.0,1.0,0.7844645405527362,2.0,0.9,0.844862771962569,3.0,0.6666666666666666,2.0,5.0,4,272,283,0
2024-06-12,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,101.59,1.0,1.0,2024,6,12,2,24,0,0,0,2.0,1.0,1.0,1.0,1.0,1.0,0.8164965809277263,2.0,1.0,0.7844645405527362,2.0,0.9666666666666667,0.8502873077655143,3.0,0.5,0.5,7.0,11,231,315,0
2024-06-13,200304,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,6,13,3,24,0,0,0,1.0,0.0,0.0,2.0,1.0,1.0,0.8164965809277263,2.0,1.0,0.7844645405527362,2.0,0.9666666666666667,0.8502873077655143,3.0,0.0,0.0,9.0,5,224,294,0
2024-06-14,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,2.0,203.18,1.0,1.0,2024,6,14,4,24,0,0,0,0.0,2.0,1.0,1.0,0.0,1.0,0.8164965809277263,2.0,0.8571428571428571,0.7703288865196433,2.0,0.9333333333333333,0.8683449709106095,3.0,1.0,2.0,8.0,12,234,300,0
2024-06-15,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,81.27,1.0,1.0,2024,6,15,5,24,1,0,0,2.0,1.0,2.0,1.0,0.0,1.1428571428571428,0.8997354108424377,2.0,0.9285714285714286,0.8287419301647448,2.0,1.0,0.8709883407113854,3.0,0.3333333333333333,1.0,9.0,6,289,311,0
2024-06-16,200304,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,6,16,6,24,1,0,0,1.0,0.0,1.0,0.0,1.0,1.0,0.8164965809277263,2.0,0.9285714285714286,0.8287419301647448,2.0,1.0333333333333334,0.8502873077655143,3.0,0.0,0.0,11.0,6,228,267,0
2024-06-17,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,101.59,1.0,1.0,2024,6,17,0,25,0,0,0,0.0,2.0,0.0,0.0,0.0,0.8571428571428571,0.8997354108424376,2.0,0.9285714285714286,0.8287419301647448,2.0,1.0,0.8709883407113854,3.0,1.0,1.0,11.0,13,230,312,0
2024-06-18,200304,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,6,18,1,25,0,0,0,1.0,1.0,2.0,2.0,0.0,1.0,0.8164965809277263,2.0,1.0,0.7844645405527362,2.0,1.0333333333333334,0.8502873077655143,3.0,0.0,0.0,12.0,13,263,352,0
2024-06-19,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,3.0,294.61,3.0,3.0,2024,6,19,2,25,0,0,0,0.0,0.0,1.0,1.0,1.0,0.7142857142857143,0.7559289460184546,2.0,0.8571428571428571,0.7703288865196434,2.0,1.0333333333333334,0.8502873077655143,3.0,1.5,1.5,10.0,9,295,321,0
2024-06-20,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,2.0,182.86,2.0,2.0,2024,6,20,3,25,0,0,0,3.0,1.0,0.0,0.0,0.0,1.0,1.1547005383792517,3.0,1.0,0.9607689228305228,3.0,1.1,0.9228890171255885,3.0,2.0,2.0,9.0,11,281,297,0
2024-06-21,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,101.59,1.0,1.0,2024,6,21,4,25,0,0,0,2.0,0.0,2.0,1.0,1.0,1.2857142857142858,1.112697280528374,3.0,1.1428571428571428,0.9492622930986467,3.0,1.1666666666666667,0.9128709291752769,3.0,0.3333333333333333,0.5,9.0,8,260,332,0
2024-06-22,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,2.0,203.18,1.0,1.0,2024,6,22,5,25,1,0,0,1.0,3.0,1.0,2.0,1.0,1.1428571428571428,1.0690449676496978,3.0,1.1428571428571428,0.9492622930986467,3.0,1.1666666666666667,0.9128709291752769,3.0,1.0,1.0,7.0,11,254,302,0
2024-06-23,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,2.0,203.18,1.0,1.0,2024,6,23,6,25,1,0,0,2.0,2.0,0.0,1.0,2.0,1.2857142857142858,1.112697280528374,3.0,1.1428571428571428,0.9492622930986467,3.0,1.2,0.9247553264475439,3.0,2.0,0.6666666666666666,6.0,9,253,321,0
2024-06-24,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,101.59,1.0,1.0,2024,6,24,0,26,0,0,0,2.0,1.0,1.0,0.0,0.0,1.5714285714285714,0.9759000729485335,3.0,1.2142857142857142,0.9749612559222292,3.0,1.2,0.9247553264475439,3.0,0.5,1.0,6.0,5,255,327,0
2024-06-25,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,101.59,1.0,1.0,2024,6,25,1,26,0,0,0,1.0,2.0,0.0,2.0,3.0,1.5714285714285714,0.9759000729485335,3.0,1.2857142857142858,0.9138735334633754,3.0,1.2333333333333334,0.897634182970313,3.0,1.0,0.25,5.0,10,272,343,0
2024-06-26,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,81.27,1.0,1.0,2024,6,26,2,26,0,0,0,1.0,2.0,3.0,1.0,2.0,1.7142857142857142,0.755928946018455,3.0,1.2142857142857142,0.8925823753039809,3.0,1.1666666666666667,0.8339078479367938,3.0,0.25,0.3333333333333333,5.0,6,257,333,0
2024-06-27,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,101.59,1.0,1.0,2024,6,27,3,26,0,0,0,1.0,1.0,2.0,0.0,2.0,1.4285714285714286,0.5345224838248492,2.0,1.2142857142857142,0.8925823753039809,3.0,1.1333333333333333,0.8193072487266861,3.0,0.3333333333333333,0.3333333333333333,4.0,6,234,329,0
2024-06-28,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,101.59,1.0,1.0,2024,6,28,4,26,0,0,0,1.0,1.0,1.0,2.0,1.0,1.2857142857142858,0.4879500364742669,2.0,1.2857142857142858,0.8254203058555569,3.0,1.1,0.8030115728972382,3.0,0.5,0.5,3.0,6,305,329,0
2024-06-29,200304,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,6,29,5,26,1,0,0,1.0,1.0,2.0,1.0,2.0,1.2857142857142858,0.4879500364742669,2.0,1.2142857142857142,0.801783725737273,3.0,1.1,0.8030115728972382,3.0,0.0,0.0,3.0,7,333,338,0
2024-06-30,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,101.59,1.0,1.0,2024,6,30,6,26,1,0,1,0.0,1.0,2.0,0.0,1.0,1.0,0.5773502691896258,2.0,1.1428571428571428,0.8644378215075663,3.0,1.0333333333333334,0.808716877841527,3.0,0.3333333333333333,0.5,3.0,6,317,312,0
2024-07-01,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,101.59,1.0,1.0,2024,7,1,0,27,0,1,0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.3779644730092272,1.0,1.2142857142857142,0.801783725737273,3.0,1.0333333333333334,0.808716877841527,3.0,0.5,0.5,4.0,10,263,375,0
2024-07-02,200304,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,7,2,1,27,0,0,0,1.0,0.0,1.0,0.0,0.0,0.8571428571428571,0.3779644730092272,1.0,1.2142857142857142,0.801783725737273,3.0,1.0333333333333334,0.808716877841527,3.0,0.0,0.0,6.0,12,246,347,0
2024-07-03,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,101.59,1.0,1.0,2024,7,3,2,27,0,0,0,0.0,1.0,1.0,3.0,0.0,0.7142857142857143,0.48795003647426644,1.0,1.2142857142857142,0.801783725737273,3.0,1.0333333333333334,0.808716877841527,3.0,0.5,1.0,6.0,12,298,339,0
2024-07-04,200304,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,7,4,3,27,0,0,0,1.0,1.0,1.0,2.0,2.0,0.7142857142857143,0.4879500364742664,1.0,1.0714285714285714,0.6157279262148818,2.0,1.0666666666666667,0.7849152527649012,3.0,0.0,0.0,8.0,12,313,343,0
2024-07-05,200304,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,7,5,4,27,0,0,0,0.0,0.0,1.0,1.0,1.0,0.5714285714285714,0.5345224838248485,1.0,0.9285714285714286,0.615727926214882,2.0,1.0,0.7878385971583355,3.0,0.0,0.0,8.0,8,292,345,0
2024-07-06,200304,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,7,6,5,27,1,0,0,0.0,1.0,0.0,2.0,0.0,0.42857142857142855,0.5345224838248483,1.0,0.8571428571428571,0.662993544131796,2.0,0.9666666666666667,0.8087168778415271,3.0,0.0,0.0,9.0,11,335,352,0
2024-07-07,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,101.59,1.0,1.0,2024,7,7,6,27,1,0,0,0.0,0.0,1.0,2.0,1.0,0.42857142857142855,0.5345224838248485,1.0,0.7142857142857143,0.6112498455021269,2.0,0.9666666666666667,0.8087168778415271,3.0,0.5,0.5,9.0,5,345,355,0
2024-07-08,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,2.0,193.02,2.0,2.0,2024,7,8,0,28,0,0,0,1.0,0.0,1.0,1.0,2.0,0.42857142857142855,0.5345224838248485,1.0,0.6428571428571429,0.4972451580988473,1.0,0.9666666666666667,0.8087168778415271,3.0,1.0,0.6666666666666666,7.0,3,303,350,0
2024-07-09,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,2.0,193.02,2.0,2.0,2024,7,9,1,28,0,0,0,2.0,0.0,0.0,1.0,1.0,0.5714285714285714,0.786795792469443,2.0,0.7142857142857143,0.6112498455021269,2.0,0.9666666666666667,0.8087168778415271,3.0,2.0,1.0,6.0,11,294,375,0
2024-07-10,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,81.27,1.0,1.0,2024,7,10,2,28,0,0,0,2.0,1.0,1.0,1.0,0.0,0.8571428571428571,0.8997354108424372,2.0,0.7857142857142857,0.699293206753068,2.0,1.0,0.8304547985373999,3.0,0.5,1.0,7.0,6,254,360,0
2024-07-11,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,2.0,203.18,2.0,2.0,2024,7,11,3,28,0,0,0,1.0,2.0,0.0,1.0,2.0,0.8571428571428571,0.8997354108424372,2.0,0.7857142857142857,0.699293206753068,2.0,1.0333333333333334,0.808716877841527,3.0,2.0,0.6666666666666666,6.0,3,326,380,0
2024-07-12,200304,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,7,12,4,28,0,0,0,2.0,2.0,0.0,1.0,1.0,1.1428571428571428,0.8997354108424375,2.0,0.8571428571428571,0.7703288865196434,2.0,1.0333333333333334,0.808716877841527,3.0,0.0,0.0,11.0,7,313,386,0
2024-07-13,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,101.59,1.0,1.0,2024,7,13,5,28,1,0,0,0.0,1.0,0.0,0.0,0.0,1.1428571428571428,0.8997354108424375,2.0,0.7857142857142857,0.8017837257372733,2.0,1.0,0.8304547985373999,3.0,1.0,1.0,10.0,7,324,366,0
2024-07-14,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,101.59,1.0,1.0,2024,7,14,6,28,1,0,0,1.0,2.0,1.0,1.0,2.0,1.2857142857142858,0.7559289460184546,2.0,0.8571428571428571,0.7703288865196434,2.0,1.0333333333333334,0.808716877841527,3.0,0.5,0.3333333333333333,9.0,14,349,335,0
2024-07-15,200304,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,2024,7,15,0,29,0,0,0,1.0,0.0,2.0,1.0,1.0,1.2857142857142858,0.7559289460184546,2.0,0.8571428571428571,0.7703288865196434,2.0,1.0,0.7878385971583355,3.0,0.0,0.0,10.0,8,291,396,0
2024-07-16,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,91.43,1.0,1.0,2024,7,16,1,29,0,0,0,0.0,1.0,2.0,0.0,0.0,1.0,0.816496580927726,2.0,0.7857142857142857,0.8017837257372733,2.0,0.9666666666666667,0.8087168778415271,3.0,0.3333333333333333,1.0,10.0,8,329,397,0
2024-07-17,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,2.0,203.18,2.0,2.0,2024,7,17,2,29,0,0,0,1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.6900655593423541,2.0,0.8571428571428571,0.7703288865196434,2.0,1.0,0.7878385971583355,3.0,1.0,1.0,11.0,14,354,416,0
2024-07-18,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,1.0,101.59,1.0,1.0,2024,7,18,3,29,0,0,0,2.0,0.0,2.0,0.0,0.0,1.0,0.816496580927726,2.0,0.9285714285714286,0.8287419301647447,2.0,1.0333333333333334,0.808716877841527,3.0,0.3333333333333333,1.0,12.0,4,333,399,0
2024-07-19,200304,农夫山泉 东方树叶,食品生鲜,农夫山泉,101.59,1.0,三线,5.0,462.23,5.0,5.0,2024,7,19,4,29,0,0,0,1.0,1.0,0.0,0.0,3.0,0.8571428571428571,0.6900655593423541,2.0,1.0,0.784464540552736,2.0,1.0666666666666667,0.7849152527649012,3.0,5.0,1.25,7.0,15,336,397,0
